+------------------+-----------------------------------------+---------+----------+----------+-------------------------------------------+--------------------------------+
| *** WARNING ***                                                                                                                                                         |
| The block and item IDs are dynamic and will be different on each world!                                                                                                 |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                               |
| *** ALSO ***                                                                                                                                                            |
| The server doesn't have a list of sub block and sub items                                                                                                               |
| (= items with different damage value or blocks with different metadata).                                                                                                |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                               |
+------------------+-----------------------------------------+---------+----------+----------+-------------------------------------------+--------------------------------+
| Mod name         | Registry name                           | Item ID | Meta/dmg | Subtypes | Display name                              | Ore Dict keys                  |
| Botania          | botania:laputashard                     |    4171 |        0 |     true | Shard of Laputa                           |                                |
| Botania          | botania:laputashard                     |    4171 |        4 |     true | Shard of Laputa                           |                                |
| Botania          | botania:laputashard                     |    4171 |        9 |     true | Shard of Laputa                           |                                |
| Botania          | botania:laputashard                     |    4171 |       14 |     true | Shard of Laputa                           |                                |
| Botania          | botania:laputashard                     |    4171 |       19 |     true | Shard of Laputa                           |                                |
| Botania          | botania:lavapendant                     |    4141 |        0 |    false | Pyroclast Pendant                         |                                |
| Botania          | botania:lens                            |    4106 |        0 |     true | Mana Lens                                 |                                |
| Botania          | botania:lens                            |    4106 |        1 |     true | Mana Lens: Velocity                       |                                |
| Botania          | botania:lens                            |    4106 |        2 |     true | Mana Lens: Potency                        |                                |
| Botania          | botania:lens                            |    4106 |        3 |     true | Mana Lens: Resistance                     |                                |
| Botania          | botania:lens                            |    4106 |        4 |     true | Mana Lens: Efficiency                     |                                |
| Botania          | botania:lens                            |    4106 |        5 |     true | Mana Lens: Bounce                         |                                |
| Botania          | botania:lens                            |    4106 |        6 |     true | Mana Lens: Gravity                        |                                |
| Botania          | botania:lens                            |    4106 |        7 |     true | Mana Lens: Bore                           |                                |
| Botania          | botania:lens                            |    4106 |        8 |     true | Mana Lens: Damaging                       |                                |
| Botania          | botania:lens                            |    4106 |        9 |     true | Mana Lens: Phantom                        |                                |
| Botania          | botania:lens                            |    4106 |       10 |     true | Mana Lens: Magnetizing                    |                                |
| Botania          | botania:lens                            |    4106 |       11 |     true | Mana Lens: Entropic                       |                                |
| Botania          | botania:lens                            |    4106 |       12 |     true | Mana Lens: Influence                      |                                |
| Botania          | botania:lens                            |    4106 |       13 |     true | Mana Lens: Weight                         |                                |
| Botania          | botania:lens                            |    4106 |       14 |     true | Mana Lens: Paintslinger                   |                                |
| Botania          | botania:lens                            |    4106 |       15 |     true | Mana Lens: Kindle                         |                                |
| Botania          | botania:lens                            |    4106 |       16 |     true | Mana Lens: Force                          |                                |
| Botania          | botania:lens                            |    4106 |       17 |     true | Mana Lens: Flash                          |                                |
| Botania          | botania:lens                            |    4106 |       18 |     true | Mana Lens: Warp                           |                                |
| Botania          | botania:lens                            |    4106 |       19 |     true | Mana Lens: Redirective                    |                                |
| Botania          | botania:lens                            |    4106 |       20 |     true | Mana Lens: Celebratory                    |                                |
| Botania          | botania:lens                            |    4106 |       21 |     true | Mana Lens: Flare                          |                                |
| Botania          | botania:lens                            |    4106 |       22 |     true | Mana Lens: Messenger                      |                                |
| Botania          | botania:lens                            |    4106 |       23 |     true | Mana Lens: Tripwire                       |                                |
| Botania          | botania:lexicon                         |    4100 |        0 |    false | Lexica Botania                            | lexicaBotania                  |
| Botania          | botania:lightlauncher                   |    4315 |        0 |    false | Luminizer Launcher                        |                                |
| Botania          | botania:lightrelay                      |    4314 |        0 |     true | Luminizer                                 |                                |
| Botania          | botania:lightrelay                      |    4314 |        1 |     true | Detector Luminizer                        |                                |
| Botania          | botania:lightrelay                      |    4314 |        2 |     true | Fork Luminizer                            |                                |
| Botania          | botania:lightrelay                      |    4314 |        3 |     true | Toggle Luminizer                          |                                |
| Botania          | botania:livingrock                      |    4253 |        0 |     true | Livingrock                                | livingrock                     |
| Botania          | botania:livingrock                      |    4253 |        1 |     true | Livingrock Brick                          |                                |
| Botania          | botania:livingrock                      |    4253 |        2 |     true | Mossy Livingrock Brick                    |                                |
| Botania          | botania:livingrock                      |    4253 |        3 |     true | Cracked Livingrock Brick                  |                                |
| Botania          | botania:livingrock                      |    4253 |        4 |     true | Chiseled Livingrock Brick                 |                                |
| Botania          | botania:livingrock0slab                 |    4335 |        0 |     true | Livingrock Slab                           |                                |
| Botania          | botania:livingrock0stairs               |    4334 |        0 |    false | Livingrock Stairs                         |                                |
| Botania          | botania:livingrock0wall                 |    4336 |        0 |    false | Livingrock Wall                           |                                |
| Botania          | botania:livingrock1slab                 |    4338 |        0 |     true | Livingrock Brick Slab                     |                                |
| Botania          | botania:livingrock1stairs               |    4337 |        0 |    false | Livingrock Brick Stairs                   |                                |
| Botania          | botania:livingwood                      |    4254 |        0 |     true | Livingwood                                | livingwood                     |
| Botania          | botania:livingwood                      |    4254 |        1 |     true | Livingwood Planks                         |                                |
| Botania          | botania:livingwood                      |    4254 |        2 |     true | Mossy Livingwood Planks                   |                                |
| Botania          | botania:livingwood                      |    4254 |        3 |     true | Framed Livingwood                         |                                |
| Botania          | botania:livingwood                      |    4254 |        4 |     true | Pattern Framed Livingwood                 |                                |
| Botania          | botania:livingwood                      |    4254 |        5 |     true | Glimmering Livingwood                     |                                |
| Botania          | botania:livingwood0slab                 |    4330 |        0 |     true | Livingwood Slab                           |                                |
| Botania          | botania:livingwood0stairs               |    4329 |        0 |    false | Livingwood Stairs                         |                                |
| Botania          | botania:livingwood0wall                 |    4331 |        0 |    false | Livingwood Wall                           |                                |
| Botania          | botania:livingwood1slab                 |    4333 |        0 |     true | Livingwood Plank Slab                     |                                |
| Botania          | botania:livingwood1stairs               |    4332 |        0 |    false | Livingwood Plank Stairs                   |                                |
| Botania          | botania:livingwoodbow                   |    4205 |        0 |    false | Livingwood Bow                            |                                |
| Botania          | botania:lokiring                        |    4218 |        0 |    false | Ring of Loki                              |                                |
| Botania          | botania:magnetring                      |    4142 |        0 |    false | Ring of Magnetization                     |                                |
| Botania          | botania:magnetringgreater               |    4233 |        0 |    false | Greater Ring of Magnetization             |                                |
| Botania          | botania:manabomb                        |    4316 |        0 |    false | Manastorm Charge                          |                                |
| Botania          | botania:manabottle                      |    4170 |        0 |    false | Mana in a Bottle                          |                                |
| Botania          | botania:manacookie                      |    4110 |        0 |    false | Biscuit of Totality                       |                                |
| Botania          | botania:manadetector                    |    4263 |        0 |    false | Mana Detector                             |                                |
| Botania          | botania:managlass                       |    4287 |        0 |    false | Managlass                                 |                                |
| Botania          | botania:managlasspane                   |    4433 |        0 |    false | Managlass Pane                            |                                |
| Botania          | botania:managun                         |    4109 |        0 |    false | Mana Blaster                              |                                |
| Botania          | botania:manainkwell                     |    4183 |        0 |    false | Botanurgist's Inkwell                     |                                |
| Botania          | botania:manamirror                      |    4116 |        0 |    false | Mana Mirror                               |                                |
| Botania          | botania:manaresource                    |    4105 |        0 |     true | Manasteel Ingot                           | ingotManasteel                 |
| Botania          | botania:manaresource                    |    4105 |        1 |     true | Mana Pearl                                | manaPearl                      |
| Botania          | botania:manaresource                    |    4105 |        2 |     true | Mana Diamond                              | manaDiamond                    |
| Botania          | botania:manaresource                    |    4105 |        3 |     true | Livingwood Twig                           | livingwoodTwig                 |
| Botania          | botania:manaresource                    |    4105 |        4 |     true | Terrasteel Ingot                          | ingotTerrasteel                |
| Botania          | botania:manaresource                    |    4105 |        5 |     true | Gaia Spirit                               | eternalLifeEssence             |
| Botania          | botania:manaresource                    |    4105 |        6 |     true | Redstone Root                             | redstoneRoot                   |
| Botania          | botania:manaresource                    |    4105 |        7 |     true | Elementium Ingot                          | ingotElvenElementium           |
| Botania          | botania:manaresource                    |    4105 |        8 |     true | Pixie Dust                                | elvenPixieDust                 |
| Botania          | botania:manaresource                    |    4105 |        9 |     true | Dragonstone                               | elvenDragonstone               |
| Botania          | botania:manaresource                    |    4105 |       11 |     true | Crafting Placeholder                      | bPlaceholder                   |
| Botania          | botania:manaresource                    |    4105 |       12 |     true | Red String                                | bRedString                     |
| Botania          | botania:manaresource                    |    4105 |       13 |     true | Dreamwood Twig                            | dreamwoodTwig                  |
| Botania          | botania:manaresource                    |    4105 |       14 |     true | Gaia Spirit Ingot                         | gaiaIngot                      |
| Botania          | botania:manaresource                    |    4105 |       15 |     true | Ender Air Bottle                          | bEnderAirBottle                |
| Botania          | botania:manaresource                    |    4105 |       16 |     true | Mana Infused String                       | manaString                     |
| Botania          | botania:manaresource                    |    4105 |       17 |     true | Manasteel Nugget                          | nuggetManasteel                |
| Botania          | botania:manaresource                    |    4105 |       18 |     true | Terrasteel Nugget                         | nuggetTerrasteel               |
| Botania          | botania:manaresource                    |    4105 |       19 |     true | Elementium Nugget                         | nuggetElvenElementium          |
| Botania          | botania:manaresource                    |    4105 |       20 |     true | Living Root                               | livingRoot                     |
| Botania          | botania:manaresource                    |    4105 |       21 |     true | Pebble                                    | pebble                         |
| Botania          | botania:manaresource                    |    4105 |       22 |     true | Manaweave Cloth                           | clothManaweave                 |
| Botania          | botania:manaresource                    |    4105 |       23 |     true | Mana Powder                               | powderMana                     |
| Botania          | botania:manaring                        |    4134 |        0 |    false | Band of Mana                              |                                |
| Botania          | botania:manaringgreater                 |    4136 |        0 |    false | Greater Band of Mana                      |                                |
| Botania          | botania:manasteelaxe                    |    4124 |        0 |    false | Manasteel Axe                             |                                |
| Botania          | botania:manasteelboots                  |    4121 |        0 |    false | Manasteel Boots                           |                                |
| Botania          | botania:manasteelchest                  |    4119 |        0 |    false | Manasteel Chestplate                      |                                |
| Botania          | botania:manasteelhelm                   |    4117 |        0 |    false | Manasteel Helmet                          |                                |
| Botania          | botania:manasteelhelmreveal             |    4118 |        0 |    false | Manasteel Helmet of Revealing             |                                |
| Botania          | botania:manasteellegs                   |    4120 |        0 |    false | Manasteel Leggings                        |                                |
| Botania          | botania:manasteelpick                   |    4122 |        0 |    false | Manasteel Pickaxe                         |                                |
| Botania          | botania:manasteelshears                 |    4126 |        0 |    false | Manasteel Shears                          |                                |
| Botania          | botania:manasteelshovel                 |    4123 |        0 |    false | Manasteel Shovel                          |                                |
| Botania          | botania:manasteelsword                  |    4125 |        0 |    false | Manasteel Sword                           |                                |
| Botania          | botania:manatablet                      |    4108 |        0 |    false | Mana Tablet                               |                                |
| Botania          | botania:manavoid                        |    4262 |        0 |    false | Mana Void                                 |                                |
| Botania          | botania:manaweaveboots                  |    4238 |        0 |    false | Manaweave Boots                           |                                |
| Botania          | botania:manaweavechest                  |    4236 |        0 |    false | Manaweave Robe Top                        |                                |
| Botania          | botania:manaweavehelm                   |    4235 |        0 |    false | Manaweave Cowl                            |                                |
| Botania          | botania:manaweavelegs                   |    4237 |        0 |    false | Manaweave Robe Bottom                     |                                |
| Botania          | botania:miniisland                      |    4278 |        0 |     true | Floating White Flower                     |                                |
| Botania          | botania:miniisland                      |    4278 |        1 |     true | Floating Orange Flower                    |                                |
| Botania          | botania:miniisland                      |    4278 |        2 |     true | Floating Magenta Flower                   |                                |
| Botania          | botania:miniisland                      |    4278 |        3 |     true | Floating Light Blue Flower                |                                |
| Botania          | botania:miniisland                      |    4278 |        4 |     true | Floating Yellow Flower                    |                                |
| Botania          | botania:miniisland                      |    4278 |        5 |     true | Floating Lime Flower                      |                                |
| Botania          | botania:miniisland                      |    4278 |        6 |     true | Floating Pink Flower                      |                                |
| Botania          | botania:miniisland                      |    4278 |        7 |     true | Floating Gray Flower                      |                                |
| Botania          | botania:miniisland                      |    4278 |        8 |     true | Floating Light Gray Flower                |                                |
| Botania          | botania:miniisland                      |    4278 |        9 |     true | Floating Cyan Flower                      |                                |
| Botania          | botania:miniisland                      |    4278 |       10 |     true | Floating Purple Flower                    |                                |
| Botania          | botania:miniisland                      |    4278 |       11 |     true | Floating Blue Flower                      |                                |
| Botania          | botania:miniisland                      |    4278 |       12 |     true | Floating Brown Flower                     |                                |
| Botania          | botania:miniisland                      |    4278 |       13 |     true | Floating Green Flower                     |                                |
| Botania          | botania:miniisland                      |    4278 |       14 |     true | Floating Red Flower                       |                                |
| Botania          | botania:miniisland                      |    4278 |       15 |     true | Floating Black Flower                     |                                |
| Botania          | botania:miningring                      |    4144 |        0 |    false | Ring of the Mantle                        |                                |
| Botania          | botania:missilerod                      |    4188 |        0 |    false | Rod of the Unstable Reservoir             |                                |
| Botania          | botania:monocle                         |    4194 |        0 |    false | Manaseer Monocle                          |                                |
| Botania          | botania:mushroom                        |    4300 |        0 |     true | White Shimmering Mushroom                 | petalWhite                     |
| Botania          | botania:mushroom                        |    4300 |        1 |     true | Orange Shimmering Mushroom                | petalOrange                    |
| Botania          | botania:mushroom                        |    4300 |        2 |     true | Magenta Shimmering Mushroom               | petalMagenta                   |
| Botania          | botania:mushroom                        |    4300 |        3 |     true | Light Blue Shimmering Mushroom            | petalLightBlue                 |
| Botania          | botania:mushroom                        |    4300 |        4 |     true | Yellow Shimmering Mushroom                | petalYellow                    |
| Botania          | botania:mushroom                        |    4300 |        5 |     true | Lime Shimmering Mushroom                  | petalLime                      |
| Botania          | botania:mushroom                        |    4300 |        6 |     true | Pink Shimmering Mushroom                  | petalPink                      |
| Botania          | botania:mushroom                        |    4300 |        7 |     true | Gray Shimmering Mushroom                  | petalGray                      |
| Botania          | botania:mushroom                        |    4300 |        8 |     true | Light Gray Shimmering Mushroom            | petalLightGray                 |
| Botania          | botania:mushroom                        |    4300 |        9 |     true | Cyan Shimmering Mushroom                  | petalCyan                      |
| Botania          | botania:mushroom                        |    4300 |       10 |     true | Purple Shimmering Mushroom                | petalPurple                    |
| Botania          | botania:mushroom                        |    4300 |       11 |     true | Blue Shimmering Mushroom                  | petalBlue                      |
| Botania          | botania:mushroom                        |    4300 |       12 |     true | Brown Shimmering Mushroom                 | petalBrown                     |
| Botania          | botania:mushroom                        |    4300 |       13 |     true | Green Shimmering Mushroom                 | petalGreen                     |
| Botania          | botania:mushroom                        |    4300 |       14 |     true | Red Shimmering Mushroom                   | petalRed                       |
| Botania          | botania:mushroom                        |    4300 |       15 |     true | Black Shimmering Mushroom                 | petalBlack                     |
| Botania          | botania:obediencestick                  |    4228 |        0 |    false | Floral Obedience Stick                    |                                |
| Botania          | botania:odinring                        |    4217 |        0 |    false | Ring of Odin                              |                                |
| Botania          | botania:openbucket                      |    4161 |        0 |    false | Extrapolated Bucket                       |                                |
| Botania          | botania:opencrate                       |    4268 |        0 |     true | Open Crate                                |                                |
| Botania          | botania:opencrate                       |    4268 |        1 |     true | Crafty Crate                              |                                |
| Botania          | botania:overgrowthseed                  |    4201 |        0 |    false | Overgrowth Seed                           |                                |
| Botania          | botania:pavement                        |    4367 |        0 |     true | White Portuguese Pavement                 |                                |
| Botania          | botania:pavement                        |    4367 |        1 |     true | Black Portuguese Pavement                 |                                |
| Botania          | botania:pavement                        |    4367 |        2 |     true | Blue Portuguese Pavement                  |                                |
| Botania          | botania:pavement                        |    4367 |        3 |     true | Red Portuguese Pavement                   |                                |
| Botania          | botania:pavement                        |    4367 |        4 |     true | Yellow Portuguese Pavement                |                                |
| Botania          | botania:pavement                        |    4367 |        5 |     true | Green Portuguese Pavement                 |                                |
| Botania          | botania:pavement0slab                   |    4418 |        0 |     true | White Portuguese Pavement Slab            |                                |
| Botania          | botania:pavement0stairs                 |    4417 |        0 |    false | White Portuguese Pavement Stairs          |                                |
| Botania          | botania:pavement1slab                   |    4420 |        0 |     true | Black Portuguese Pavement Slab            |                                |
| Botania          | botania:pavement1stairs                 |    4419 |        0 |    false | Black Portuguese Pavement Stairs          |                                |
| Botania          | botania:pavement2slab                   |    4422 |        0 |     true | Blue Portuguese Pavement Slab             |                                |
| Botania          | botania:pavement2stairs                 |    4421 |        0 |    false | Blue Portuguese Pavement Stairs           |                                |
| Botania          | botania:pavement3slab                   |    4424 |        0 |     true | Red Portuguese Pavement Slab              |                                |
| Botania          | botania:pavement3stairs                 |    4423 |        0 |    false | Red Portuguese Pavement Stairs            |                                |
| Botania          | botania:pavement4slab                   |    4426 |        0 |     true | Yellow Portuguese Pavement Slab           |                                |
| Botania          | botania:pavement4stairs                 |    4425 |        0 |    false | Yellow Portuguese Pavement Stairs         |                                |
| Botania          | botania:pavement5slab                   |    4428 |        0 |     true | Green Portuguese Pavement Slab            |                                |
| Botania          | botania:pavement5stairs                 |    4427 |        0 |    false | Green Portuguese Pavement Stairs          |                                |
| Botania          | botania:pestleandmortar                 |    4103 |        0 |    false | Pestle and Mortar                         | pestleAndMortar                |
| Botania          | botania:petal                           |    4101 |        0 |     true | Mystical White Petal                      | petalWhite                     |
| Botania          | botania:petal                           |    4101 |        1 |     true | Mystical Orange Petal                     | petalOrange                    |
| Botania          | botania:petal                           |    4101 |        2 |     true | Mystical Magenta Petal                    | petalMagenta                   |
| Botania          | botania:petal                           |    4101 |        3 |     true | Mystical Light Blue Petal                 | petalLightBlue                 |
| Botania          | botania:petal                           |    4101 |        4 |     true | Mystical Yellow Petal                     | petalYellow                    |
| Botania          | botania:petal                           |    4101 |        5 |     true | Mystical Lime Petal                       | petalLime                      |
| Botania          | botania:petal                           |    4101 |        6 |     true | Mystical Pink Petal                       | petalPink                      |
| Botania          | botania:petal                           |    4101 |        7 |     true | Mystical Gray Petal                       | petalGray                      |
| Botania          | botania:petal                           |    4101 |        8 |     true | Mystical Light Gray Petal                 | petalLightGray                 |
| Botania          | botania:petal                           |    4101 |        9 |     true | Mystical Cyan Petal                       | petalCyan                      |
| Botania          | botania:petal                           |    4101 |       10 |     true | Mystical Purple Petal                     | petalPurple                    |
| Botania          | botania:petal                           |    4101 |       11 |     true | Mystical Blue Petal                       | petalBlue                      |
| Botania          | botania:petal                           |    4101 |       12 |     true | Mystical Brown Petal                      | petalBrown                     |
| Botania          | botania:petal                           |    4101 |       13 |     true | Mystical Green Petal                      | petalGreen                     |
| Botania          | botania:petal                           |    4101 |       14 |     true | Mystical Red Petal                        | petalRed                       |
| Botania          | botania:petal                           |    4101 |       15 |     true | Mystical Black Petal                      | petalBlack                     |
| Botania          | botania:petalblock                      |    4297 |        0 |     true | White Petal Block                         |                                |
| Botania          | botania:petalblock                      |    4297 |        1 |     true | Orange Petal Block                        |                                |
| Botania          | botania:petalblock                      |    4297 |        2 |     true | Magenta Petal Block                       |                                |
| Botania          | botania:petalblock                      |    4297 |        3 |     true | Light Blue Petal Block                    |                                |
| Botania          | botania:petalblock                      |    4297 |        4 |     true | Yellow Petal Block                        |                                |
| Botania          | botania:petalblock                      |    4297 |        5 |     true | Lime Petal Block                          |                                |
| Botania          | botania:petalblock                      |    4297 |        6 |     true | Pink Petal Block                          |                                |
| Botania          | botania:petalblock                      |    4297 |        7 |     true | Gray Petal Block                          |                                |
| Botania          | botania:petalblock                      |    4297 |        8 |     true | Light Gray Petal Block                    |                                |
| Botania          | botania:petalblock                      |    4297 |        9 |     true | Cyan Petal Block                          |                                |
| Botania          | botania:petalblock                      |    4297 |       10 |     true | Purple Petal Block                        |                                |
| Botania          | botania:petalblock                      |    4297 |       11 |     true | Blue Petal Block                          |                                |
| Botania          | botania:petalblock                      |    4297 |       12 |     true | Brown Petal Block                         |                                |
| Botania          | botania:petalblock                      |    4297 |       13 |     true | Green Petal Block                         |                                |
| Botania          | botania:petalblock                      |    4297 |       14 |     true | Red Petal Block                           |                                |
| Botania          | botania:petalblock                      |    4297 |       15 |     true | Black Petal Block                         |                                |
| Botania          | botania:phantomink                      |    4210 |        0 |    false | Phantom Ink                               |                                |
| Botania          | botania:pinkinator                      |    4212 |        0 |    false | The Pinkinator                            |                                |
| Botania          | botania:pistonrelay                     |    4260 |        0 |    false | Force Relay                               |                                |
| Botania          | botania:pixiering                       |    4163 |        0 |    false | Great Fairy Ring                          |                                |
| Botania          | botania:platform                        |    4273 |        0 |     true | Abstruse Platform                         |                                |
| Botania          | botania:platform                        |    4273 |        1 |     true | Spectral Platform                         |                                |
| Botania          | botania:platform                        |    4273 |        2 |     true | Infrangible Platform                      |                                |
| Botania          | botania:pool                            |    4257 |        0 |     true | Mana Pool                                 |                                |
| Botania          | botania:pool                            |    4257 |        1 |     true | The Everlasting Guilty Pool               |                                |
| Botania          | botania:pool                            |    4257 |        2 |     true | Diluted Mana Pool                         |                                |
| Botania          | botania:pool                            |    4257 |        3 |     true | Fabulous Mana Pool                        |                                |
| Botania          | botania:poolminecart                    |    4211 |        0 |    false | Minecart with Mana Pool                   |                                |
| Botania          | botania:prism                           |    4295 |        0 |    false | Mana Prism                                |                                |
| Botania          | botania:pump                            |    4301 |        0 |    false | Mana Pump                                 |                                |
| Botania          | botania:pylon                           |    4259 |        0 |     true | Mana Pylon                                |                                |
| Botania          | botania:pylon                           |    4259 |        1 |     true | Natura Pylon                              |                                |
| Botania          | botania:pylon                           |    4259 |        2 |     true | Gaia Pylon                                |                                |
| Botania          | botania:quartz                          |    4149 |        0 |     true | Smokey Quartz                             | quartzDark                     |
| Botania          | botania:quartz                          |    4149 |        1 |     true | Mana Quartz                               | quartzMana                     |
| Botania          | botania:quartz                          |    4149 |        2 |     true | Blaze Quartz                              | quartzBlaze                    |
| Botania          | botania:quartz                          |    4149 |        3 |     true | Lavender Quartz                           | quartzLavender                 |
| Botania          | botania:quartz                          |    4149 |        4 |     true | Redquartz                                 | quartzRed                      |
| Botania          | botania:quartz                          |    4149 |        5 |     true | Elven Quartz                              | quartzElven                    |
| Botania          | botania:quartz                          |    4149 |        6 |     true | Sunny Quartz                              | quartzSunny                    |
| Botania          | botania:quartzslabblazehalf             |    4351 |        0 |     true | Blaze Quartz Slab                         |                                |
| Botania          | botania:quartzslabdarkhalf              |    4345 |        0 |     true | Smokey Quartz Slab                        |                                |
| Botania          | botania:quartzslabelfhalf               |    4360 |        0 |     true | Elven Quartz Slab                         |                                |
| Botania          | botania:quartzslablavenderhalf          |    4354 |        0 |     true | Lavender Quartz Slab                      |                                |
| Botania          | botania:quartzslabmanahalf              |    4348 |        0 |     true | Mana Quartz Slab                          |                                |
| Botania          | botania:quartzslabredhalf               |    4357 |        0 |     true | Redquartz Slab                            |                                |
| Botania          | botania:quartzslabsunnyhalf             |    4363 |        0 |     true | Sunny Quartz Slab                         |                                |
| Botania          | botania:quartzstairsblaze               |    4352 |        0 |    false | Blaze Quartz Stairs                       |                                |
| Botania          | botania:quartzstairsdark                |    4346 |        0 |    false | Smokey Quartz Stairs                      |                                |
| Botania          | botania:quartzstairself                 |    4361 |        0 |    false | Elven Quartz Stairs                       |                                |
| Botania          | botania:quartzstairslavender            |    4355 |        0 |    false | Lavender Quartz Stairs                    |                                |
| Botania          | botania:quartzstairsmana                |    4349 |        0 |    false | Mana Quartz Stairs                        |                                |
| Botania          | botania:quartzstairsred                 |    4358 |        0 |    false | Redquartz Stairs                          |                                |
| Botania          | botania:quartzstairssunny               |    4364 |        0 |    false | Sunny Quartz Stairs                       |                                |
| Botania          | botania:quartztypeblaze                 |    4350 |        0 |     true | Block of Blaze Quartz                     |                                |
| Botania          | botania:quartztypeblaze                 |    4350 |        1 |     true | Chiseled Blaze Quartz Block               |                                |
| Botania          | botania:quartztypeblaze                 |    4350 |        2 |     true | Pillar Blaze Quartz Block                 |                                |
| Botania          | botania:quartztypedark                  |    4344 |        0 |     true | Block of Smokey Quartz                    |                                |
| Botania          | botania:quartztypedark                  |    4344 |        1 |     true | Chiseled Smokey Quartz Block              |                                |
| Botania          | botania:quartztypedark                  |    4344 |        2 |     true | Pillar Smokey Quartz Block                |                                |
| Botania          | botania:quartztypeelf                   |    4359 |        0 |     true | Block of Elven Quartz                     |                                |
| Botania          | botania:quartztypeelf                   |    4359 |        1 |     true | Chiseled Elven Quartz Block               |                                |
| Botania          | botania:quartztypeelf                   |    4359 |        2 |     true | Pillar Elven Quartz Block                 |                                |
| Botania          | botania:quartztypelavender              |    4353 |        0 |     true | Block of Lavender Quartz                  |                                |
| Botania          | botania:quartztypelavender              |    4353 |        1 |     true | Chiseled Lavender Quartz Block            |                                |
| Botania          | botania:quartztypelavender              |    4353 |        2 |     true | Pillar Lavender Quartz Block              |                                |
| Botania          | botania:quartztypemana                  |    4347 |        0 |     true | Block of Mana Quartz                      |                                |
| Botania          | botania:quartztypemana                  |    4347 |        1 |     true | Chiseled Mana Quartz Block                |                                |
| Botania          | botania:quartztypemana                  |    4347 |        2 |     true | Pillar Mana Quartz Block                  |                                |
| Botania          | botania:quartztypered                   |    4356 |        0 |     true | Block of Redquartz                        |                                |
| Botania          | botania:quartztypered                   |    4356 |        1 |     true | Chiseled Redquartz Block                  |                                |
| Botania          | botania:quartztypered                   |    4356 |        2 |     true | Pillar Redquartz Block                    |                                |
| Botania          | botania:quartztypesunny                 |    4362 |        0 |     true | Block of Sunny Quartz                     |                                |
| Botania          | botania:quartztypesunny                 |    4362 |        1 |     true | Chiseled Sunny Quartz Block               |                                |
| Botania          | botania:quartztypesunny                 |    4362 |        2 |     true | Pillar Sunny Quartz Block                 |                                |
